uniqueCandidateId,voterNumber,ballotNumber,partyNameArabic,partyNameEnglish,candidateSequence,nominationType,governorate,sex,fullNameArabic,fullNameEnglish,email,phone,bio,photoUrl,coverPhotoUrl,verificationStatus,verificationDocuments,verifiedAt,verifiedBy,profileCompletionPercent,viewsCount,supportersCount,postsCount,eventsCount,sourceFile,metadataH1,metadataH2,createdAt,updatedAt,lastActiveAt
"AL-ballotNumber                  245 
ballotNumber    Canon's secr-\nets
Name: 5679, dtype: object-001208",1208,"ballotNumber                  245 
ballotNumber    Canon's secr-\nets
Name: 5679, dtype: object",,,7,Party,Al-Qadisiyah,MALE,Qahtan Saeed Kazim Allawi Al-Nasseri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.795262,2025-10-17T16:36:34.795262,
"KIR-ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 5680, dtype: object-006279",6279,"ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 5680, dtype: object",,,14,Alliance,Kirkuk,MALE,Qahtan Watban Muhammad Abdullah Al-Jumaili,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.797773,2025-10-17T16:36:34.797773,
"NIN-ballotNumber                       306 
ballotNumber    Qayd Haider Sheikh Kalo
Name: 5681, dtype: object-007515",7515,"ballotNumber                       306 
ballotNumber    Qayd Haider Sheikh Kalo
Name: 5681, dtype: object",,,1," Pe-
rson",Nineveh,MALE,Qaidhaiderkalo and Suleiman Alkalo,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.799784,2025-10-17T16:36:34.799784,
"KAR-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5682, dtype: object-005914",5914,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5682, dtype: object",,,19,Party,Karbala,MALE,"Qais Abbas Abdul Haseer N Hamidi Al-
Sahalani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.801795,2025-10-17T16:36:34.801795,
"BAG-ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5683, dtype: object-003047",3047,"ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5683, dtype: object",,,21,Alliance,Baghdad,MALE,Qais Ismail Jabbar Hamoud Jalani,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.804531,2025-10-17T16:36:34.804531,
"THE-ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5684, dtype: object-000575",575,"ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5684, dtype: object",,,13,Alliance,The egg,MALE,Qais Judeh Taherzaji Al Issa,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.806536,2025-10-17T16:36:34.806536,
"BAG-ballotNumber                202 
ballotNumber    Sadiqun Movement
Name: 5685, dtype: object-002394",2394,"ballotNumber                202 
ballotNumber    Sadiqun Movement
Name: 5685, dtype: object",,,127,Party,Baghdad,MALE,"Qais KhalafAlwan Hasir N       Al-
Khazali",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.809054,2025-10-17T16:36:34.809054,
"NAJ-ballotNumber                       250 
ballotNumber    Alternative Allia-\nnce
Name: 5686, dtype: object-001677",1677,"ballotNumber                       250 
ballotNumber    Alternative Allia-\nnce
Name: 5686, dtype: object",,,5,Alliance,Najaf,MALE,Qais Makki Muhammad Ali Musa Al-Dhabawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.811052,2025-10-17T16:36:34.811052,
"DIY-ballotNumber              277 
ballotNumber    Our falc-\nons
Name: 5687, dtype: object-004976",4976,"ballotNumber              277 
ballotNumber    Our falc-\nons
Name: 5687, dtype: object",,,25,Alliance,Diyala,MALE,Qais Mohammed Amiran Samiran Tahir Al-Khalidi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.813052,2025-10-17T16:36:34.813052,
"BAG-ballotNumber                           264 
ballotNumber    National Pioneers\nMovement
Name: 5688, dtype: object-004110",4110,"ballotNumber                           264 
ballotNumber    National Pioneers\nMovement
Name: 5688, dtype: object",,,2,Party,Baghdad,MALE,Qais Muhammad Ali Hassan,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.815052,2025-10-17T16:36:34.815052,
"BAG-ballotNumber                     213 
ballotNumber    Al-Fawzakho gathering
Name: 5689, dtype: object-002622",2622,"ballotNumber                     213 
ballotNumber    Al-Fawzakho gathering
Name: 5689, dtype: object",,,13,Party,Baghdad,MALE,Qais Muhammad Ali Musa al-Mus,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.817562,2025-10-17T16:36:34.817562,
"NIN-ballotNumber                              275 
ballotNumber    Kurdistan Democratic Pa-\nrner
Name: 5690, dtype: object-007321",7321,"ballotNumber                              275 
ballotNumber    Kurdistan Democratic Pa-\nrner
Name: 5690, dtype: object",,,54,Party,Nineveh,MALE,Qais Muhammad Tahiryounis Muhammad Zinaawa,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.819774,2025-10-17T16:36:34.819774,
"NAJ-ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5691, dtype: object-001580",1580,"ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5691, dtype: object",,,18,Alliance,Najaf,MALE,Qais Naama Khamis Hassoun Dahidhawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.821765,2025-10-17T16:36:34.821765,
"BAG-ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 5692, dtype: object-003447",3447,"ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 5692, dtype: object",,,119,Alliance,Baghdad,MALE,"Qais Naama Khushum Younis Al-
Hamdani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.824770,2025-10-17T16:36:34.824770,
"DIY-ballotNumber                        249 
ballotNumber    Diyala First Allia-\nnce
Name: 5693, dtype: object-004883",4883,"ballotNumber                        249 
ballotNumber    Diyala First Allia-\nnce
Name: 5693, dtype: object",,,7,Alliance,Diyala,MALE,Qais Sadiq Ali Hasir N       Al-Mandlawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.826766,2025-10-17T16:36:34.826766,
"NAJ-ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 5694, dtype: object-001734",1734,"ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 5694, dtype: object",,,14,Alliance,Najaf,MALE,Qais Thajil Madloul Dhaji Al-Nadhleh,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.828762,2025-10-17T16:36:34.828762,
"THE-ballotNumber               251 
ballotNumber    Rights Movement
Name: 5695, dtype: object-000749",749,"ballotNumber               251 
ballotNumber    Rights Movement
Name: 5695, dtype: object",,,37,Party,The egg,MALE,Qais Yasir Musa Mal Allah Musa,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.830762,2025-10-17T16:36:34.830762,
"DHI-ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5696, dtype: object-005203",5203,"ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5696, dtype: object",,,17,Alliance,Dhi Qar,MALE,Qaiz Badr Suleiman Mansur Al-Nadullah,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.832762,2025-10-17T16:36:34.832762,
"KIR-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 5697, dtype: object-006224",6224,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 5697, dtype: object",,,12,Alliance,Kirkuk,MALE,Qased Fadhel Awad Dweij,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.832762,2025-10-17T16:36:34.832762,
"AL-ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 5698, dtype: object-001273",1273,"ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 5698, dtype: object",,,10,Alliance,Al-Qadisiyah,MALE,Qasim Abdul Ajjah Aboud Al-Jubouri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.832762,2025-10-17T16:36:34.832762,
"KAR-ballotNumber                  245 
ballotNumber    Canon's secr-\nets
Name: 5699, dtype: object-006004",6004,"ballotNumber                  245 
ballotNumber    Canon's secr-\nets
Name: 5699, dtype: object",,,16,Party,Karbala,MALE,Qasim Abdul Hamza Eidan Jabbaral Doban,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.837891,2025-10-17T16:36:34.837891,
"BAG-ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5700, dtype: object-002984",2984,"ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5700, dtype: object",,,96,Alliance,Baghdad,MALE,Qasim Ahmed Youssef Ismail Al-Moussawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.837891,2025-10-17T16:36:34.837891,
"MAY-ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5701, dtype: object-006426",6426,"ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5701, dtype: object",,,7,Alliance,Maysan,MALE,Qasim Ali Hamid Taher Al-Mousavi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.837891,2025-10-17T16:36:34.837891,
"DIY-ballotNumber                        249 
ballotNumber    Diyala First Allia-\nnce
Name: 5702, dtype: object-004893",4893,"ballotNumber                        249 
ballotNumber    Diyala First Allia-\nnce
Name: 5702, dtype: object",,,17,Alliance,Diyala,MALE,Qasim Ali Saeed Rahim Al-Samir لیي ه,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.837891,2025-10-17T16:36:34.837891,
"WAS-ballotNumber                             347 
ballotNumber    Professor Qasim Arethi Jassim
Name: 5703, dtype: object-007769",7769,"ballotNumber                             347 
ballotNumber    Professor Qasim Arethi Jassim
Name: 5703, dtype: object",,,1,"  Pe-
rson",Wasit,MALE,Qasim Arethi Jassim Haider Al-Qatthi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.837891,2025-10-17T16:36:34.837891,
"DIY-ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5704, dtype: object-004797",4797,"ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5704, dtype: object",,,28,Alliance,Diyala,MALE,Qasim Awda Jawad Wahid Al-Maamouri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.848702,2025-10-17T16:36:34.848702,
"BAG-ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 5705, dtype: object-002526",2526,"ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 5705, dtype: object",,,83,Alliance,Baghdad,MALE,Qasim Faraj Saleh Ramli Al-Badri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.848702,2025-10-17T16:36:34.848702,
"BAB-ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5706, dtype: object-001984",1984,"ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5706, dtype: object",,,6,Alliance,Babylon,MALE,Qasim Farhan Anad Hamza Al-Maraksi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.848702,2025-10-17T16:36:34.848702,
"THE-ballotNumber               251 
ballotNumber    Rights Movement
Name: 5707, dtype: object-000719",719,"ballotNumber               251 
ballotNumber    Rights Movement
Name: 5707, dtype: object",,,7,Party,The egg,MALE,Qasim Haider Ali Nasser Al-Tani,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.848702,2025-10-17T16:36:34.848702,
"BAG-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5708, dtype: object-002716",2716,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5708, dtype: object",,,88,Party,Baghdad,MALE,Qasim Hamid Aliwi Ajil Al-Haliki,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.857525,2025-10-17T16:36:34.857525,
"BAB-ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5709, dtype: object-001991",1991,"ballotNumber               224 
ballotNumber    Good news, Iraq
Name: 5709, dtype: object",,,13,Alliance,Babylon,MALE,Qasim Hamid Musa Abbas Al-Kriti,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.857525,2025-10-17T16:36:34.857525,
"DHI-ballotNumber                  289 
ballotNumber    State Support Bloc
Name: 5710, dtype: object-005531",5531,"ballotNumber                  289 
ballotNumber    State Support Bloc
Name: 5710, dtype: object",,,13,Party,Dhi Qar,MALE,Qasim Hamoud Mohsen Musa,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.857525,2025-10-17T16:36:34.857525,
"BAG-ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 5711, dtype: object-002509",2509,"ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 5711, dtype: object",,,66,Alliance,Baghdad,MALE,Qasim Hasirn Marouh Nasser Al-Hair Ari,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.864805,2025-10-17T16:36:34.864805,
"NIN-ballotNumber                     201 
ballotNumber    Yazidi Cause Alliance
Name: 5712, dtype: object-006486",6486,"ballotNumber                     201 
ballotNumber    Yazidi Cause Alliance
Name: 5712, dtype: object",,,10,Alliance,Nineveh,MALE,Qasim Hawluali Abdi Barakhsh,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.864805,2025-10-17T16:36:34.864805,
"THE-ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 5713, dtype: object-000676",676,"ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 5713, dtype: object",,,14,Alliance,The egg,MALE,"Qasim Jabbar Rashid Hamdi Al-
Marianani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.867521,2025-10-17T16:36:34.867521,
"BAG-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5714, dtype: object-002652",2652,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5714, dtype: object",,,17,Party,Baghdad,MALE,Qasim Jabbarsar in Mashtat Gharibawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.867521,2025-10-17T16:36:34.867521,
"BAG-ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 5715, dtype: object-003396",3396,"ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 5715, dtype: object",,,68,Alliance,Baghdad,MALE,Qasim Javad Kazem Dagrlami,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.867521,2025-10-17T16:36:34.867521,
"NAJ-ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 5716, dtype: object-001765",1765,"ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 5716, dtype: object",,,22,Alliance,Najaf,MALE,Qasim Kazim Ainun Akn Abdi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.867521,2025-10-17T16:36:34.867521,
"BAG-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5717, dtype: object-002739",2739,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5717, dtype: object",,,119,Party,Baghdad,MALE,Qasim Kazim Buri Awad Al-Bawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.867521,2025-10-17T16:36:34.867521,
"BAB-ballotNumber               251 
ballotNumber    Rights Movement
Name: 5718, dtype: object-002172",2172,"ballotNumber               251 
ballotNumber    Rights Movement
Name: 5718, dtype: object",,,18,Party,Babylon,MALE,Qasim Mahdi Hamza Mahdi Al-Moussawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.867521,2025-10-17T16:36:34.867521,
"BAG-ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5719, dtype: object-003056",3056,"ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 5719, dtype: object",,,30,Alliance,Baghdad,MALE,Qasim Mohammed Jassim Mohammed Al-Omair Y,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.880604,2025-10-17T16:36:34.880604,
"BAG-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5720, dtype: object-002658",2658,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 5720, dtype: object",,,23,Party,Baghdad,MALE,Qasim Mohammed Obaid Mohsen Al-Jabri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.880604,2025-10-17T16:36:34.880604,
"BAG-ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 5721, dtype: object-002796",2796,"ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 5721, dtype: object",,,43,Alliance,Baghdad,MALE,Qasim Muhammad Abd Ali,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.880604,2025-10-17T16:36:34.880604,
"THE-ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 5722, dtype: object-000846",846,"ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 5722, dtype: object",,,34,Alliance,The egg,MALE,"Qasim Muhammad Abd Ali Matar Al-Husayn
Y",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:34.880604,2025-10-17T16:36:34.880604,
