Candidate ID,Full Name (AR),Full Name (EN),Political Party,Governorate,Gender,Phone,Email,Twitter,Facebook,Instagram,Verification Status
2025_4325_ميسان,المرشح العراقي 4325,Iraqi Candidate 4325,النصر,ميسان,ذكر,,,,,,
2025_435_ميسان,المرشح العراقي 435,Iraqi Candidate 435,تحالف السيادة,ميسان,أنثى,,,,,,
2025_439_ميسان,المرشح العراقي 439,Iraqi Candidate 439,الحكمة,ميسان,ذكر,,,,,,
2025_43_ميسان,المرشح العراقي 43,Iraqi Candidate 43,الحكمة,ميسان,ذكر,,,,,,
2025_443_ميسان,المرشح العراقي 443,Iraqi Candidate 443,تقدم,ميسان,ذكر,,,,,,
2025_4444_ميسان,المرشح العراقي 4444,Iraqi Candidate 4444,سائرون,ميسان,ذكر,,,,,,
2025_4450_ميسان,المرشح العراقي 4450,Iraqi Candidate 4450,تقدم,ميسان,ذكر,,,,,,
2025_4473_ميسان,المرشح العراقي 4473,Iraqi Candidate 4473,تحالف عزم,ميسان,أنثى,,,,,,
2025_4493_ميسان,المرشح العراقي 4493,Iraqi Candidate 4493,الحكمة,ميسان,ذكر,,,,,,
2025_4528_ميسان,المرشح العراقي 4528,Iraqi Candidate 4528,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_4553_ميسان,المرشح العراقي 4553,Iraqi Candidate 4553,الوطنية,ميسان,أنثى,,,,,,
2025_4558_ميسان,المرشح العراقي 4558,Iraqi Candidate 4558,العزم,ميسان,أنثى,,,,,,
2025_4560_ميسان,المرشح العراقي 4560,Iraqi Candidate 4560,الوطنية,ميسان,أنثى,,,,,,
2025_4602_ميسان,المرشح العراقي 4602,Iraqi Candidate 4602,تقدم,ميسان,أنثى,,,,,,
2025_4611_ميسان,المرشح العراقي 4611,Iraqi Candidate 4611,تحالف السيادة,ميسان,ذكر,,,,,,
2025_4642_ميسان,المرشح العراقي 4642,Iraqi Candidate 4642,دولة القانون,ميسان,أنثى,,,,,,
2025_4647_ميسان,المرشح العراقي 4647,Iraqi Candidate 4647,الفتح,ميسان,أنثى,,,,,,
2025_4663_ميسان,المرشح العراقي 4663,Iraqi Candidate 4663,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_4675_ميسان,المرشح العراقي 4675,Iraqi Candidate 4675,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_4691_ميسان,المرشح العراقي 4691,Iraqi Candidate 4691,حركة امتداد,ميسان,ذكر,,,,,,
2025_4708_ميسان,المرشح العراقي 4708,Iraqi Candidate 4708,النصر,ميسان,أنثى,,,,,,
2025_4722_ميسان,المرشح العراقي 4722,Iraqi Candidate 4722,الوطنية,ميسان,أنثى,,,,,,
2025_4726_ميسان,المرشح العراقي 4726,Iraqi Candidate 4726,سائرون,ميسان,ذكر,,,,,,
2025_4729_ميسان,المرشح العراقي 4729,Iraqi Candidate 4729,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_4739_ميسان,المرشح العراقي 4739,Iraqi Candidate 4739,الحكمة,ميسان,ذكر,,,,,,
2025_4744_ميسان,المرشح العراقي 4744,Iraqi Candidate 4744,النصر,ميسان,ذكر,,,,,,
2025_4772_ميسان,المرشح العراقي 4772,Iraqi Candidate 4772,تحالف السيادة,ميسان,ذكر,,,,,,
2025_4799_ميسان,المرشح العراقي 4799,Iraqi Candidate 4799,تقدم,ميسان,أنثى,,,,,,
2025_4813_ميسان,المرشح العراقي 4813,Iraqi Candidate 4813,دولة القانون,ميسان,أنثى,,,,,,
2025_4883_ميسان,المرشح العراقي 4883,Iraqi Candidate 4883,تقدم,ميسان,أنثى,,,,,,
2025_4888_ميسان,المرشح العراقي 4888,Iraqi Candidate 4888,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_4909_ميسان,المرشح العراقي 4909,Iraqi Candidate 4909,الفتح,ميسان,ذكر,,,,,,
2025_4961_ميسان,المرشح العراقي 4961,Iraqi Candidate 4961,تقدم,ميسان,أنثى,,,,,,
2025_497_ميسان,المرشح العراقي 497,Iraqi Candidate 497,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_5007_ميسان,المرشح العراقي 5007,Iraqi Candidate 5007,تحالف السيادة,ميسان,أنثى,,,,,,
2025_5017_ميسان,المرشح العراقي 5017,Iraqi Candidate 5017,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_5034_ميسان,المرشح العراقي 5034,Iraqi Candidate 5034,حركة امتداد,ميسان,ذكر,,,,,,
2025_5045_ميسان,المرشح العراقي 5045,Iraqi Candidate 5045,سائرون,ميسان,ذكر,,,,,,
2025_5046_ميسان,المرشح العراقي 5046,Iraqi Candidate 5046,الوطنية,ميسان,ذكر,,,,,,
2025_5055_ميسان,المرشح العراقي 5055,Iraqi Candidate 5055,النصر,ميسان,أنثى,,,,,,
2025_5057_ميسان,المرشح العراقي 5057,Iraqi Candidate 5057,الوطنية,ميسان,أنثى,,,,,,
2025_5073_ميسان,المرشح العراقي 5073,Iraqi Candidate 5073,حركة امتداد,ميسان,أنثى,,,,,,
2025_5076_ميسان,المرشح العراقي 5076,Iraqi Candidate 5076,سائرون,ميسان,أنثى,,,,,,
2025_5079_ميسان,المرشح العراقي 5079,Iraqi Candidate 5079,تحالف عزم,ميسان,ذكر,,,,,,
2025_5088_ميسان,المرشح العراقي 5088,Iraqi Candidate 5088,الفتح,ميسان,أنثى,,,,,,
2025_5114_ميسان,المرشح العراقي 5114,Iraqi Candidate 5114,تحالف السيادة,ميسان,أنثى,,,,,,
2025_5137_ميسان,المرشح العراقي 5137,Iraqi Candidate 5137,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_5151_ميسان,المرشح العراقي 5151,Iraqi Candidate 5151,تحالف عزم,ميسان,ذكر,,,,,,
2025_5159_ميسان,المرشح العراقي 5159,Iraqi Candidate 5159,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_5175_ميسان,المرشح العراقي 5175,Iraqi Candidate 5175,سائرون,ميسان,ذكر,,,,,,
2025_5178_ميسان,المرشح العراقي 5178,Iraqi Candidate 5178,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_5184_ميسان,المرشح العراقي 5184,Iraqi Candidate 5184,الفتح,ميسان,ذكر,,,,,,
2025_5193_ميسان,المرشح العراقي 5193,Iraqi Candidate 5193,تحالف السيادة,ميسان,أنثى,,,,,,
2025_51_ميسان,المرشح العراقي 51,Iraqi Candidate 51,الوطنية,ميسان,ذكر,,,,,,
2025_5201_ميسان,المرشح العراقي 5201,Iraqi Candidate 5201,الوطنية,ميسان,أنثى,,,,,,
2025_5214_ميسان,المرشح العراقي 5214,Iraqi Candidate 5214,النصر,ميسان,ذكر,,,,,,
2025_5265_ميسان,المرشح العراقي 5265,Iraqi Candidate 5265,العزم,ميسان,أنثى,,,,,,
2025_527_ميسان,المرشح العراقي 527,Iraqi Candidate 527,تقدم,ميسان,ذكر,,,,,,
2025_5316_ميسان,المرشح العراقي 5316,Iraqi Candidate 5316,تحالف عزم,ميسان,أنثى,,,,,,
2025_5336_ميسان,المرشح العراقي 5336,Iraqi Candidate 5336,العزم,ميسان,أنثى,,,,,,
2025_5363_ميسان,المرشح العراقي 5363,Iraqi Candidate 5363,تقدم,ميسان,ذكر,,,,,,
2025_5392_ميسان,المرشح العراقي 5392,Iraqi Candidate 5392,حركة امتداد,ميسان,ذكر,,,,,,
2025_5394_ميسان,المرشح العراقي 5394,Iraqi Candidate 5394,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_5411_ميسان,المرشح العراقي 5411,Iraqi Candidate 5411,الوطنية,ميسان,ذكر,,,,,,
2025_5413_ميسان,المرشح العراقي 5413,Iraqi Candidate 5413,سائرون,ميسان,أنثى,,,,,,
2025_5414_ميسان,المرشح العراقي 5414,Iraqi Candidate 5414,العزم,ميسان,أنثى,,,,,,
2025_5416_ميسان,المرشح العراقي 5416,Iraqi Candidate 5416,سائرون,ميسان,ذكر,,,,,,
2025_5421_ميسان,المرشح العراقي 5421,Iraqi Candidate 5421,سائرون,ميسان,أنثى,,,,,,
2025_5426_ميسان,المرشح العراقي 5426,Iraqi Candidate 5426,دولة القانون,ميسان,ذكر,,,,,,
2025_5467_ميسان,المرشح العراقي 5467,Iraqi Candidate 5467,حركة امتداد,ميسان,أنثى,,,,,,
2025_5468_ميسان,المرشح العراقي 5468,Iraqi Candidate 5468,تحالف السيادة,ميسان,ذكر,,,,,,
2025_5472_ميسان,المرشح العراقي 5472,Iraqi Candidate 5472,حركة امتداد,ميسان,أنثى,,,,,,
2025_5480_ميسان,المرشح العراقي 5480,Iraqi Candidate 5480,العزم,ميسان,أنثى,,,,,,
2025_5530_ميسان,المرشح العراقي 5530,Iraqi Candidate 5530,الوطنية,ميسان,أنثى,,,,,,
2025_5576_ميسان,المرشح العراقي 5576,Iraqi Candidate 5576,تحالف السيادة,ميسان,ذكر,,,,,,
2025_5641_ميسان,المرشح العراقي 5641,Iraqi Candidate 5641,الحكمة,ميسان,ذكر,,,,,,
2025_5669_ميسان,المرشح العراقي 5669,Iraqi Candidate 5669,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_5677_ميسان,المرشح العراقي 5677,Iraqi Candidate 5677,الفتح,ميسان,ذكر,,,,,,
2025_5682_ميسان,المرشح العراقي 5682,Iraqi Candidate 5682,حركة امتداد,ميسان,ذكر,,,,,,
2025_5686_ميسان,المرشح العراقي 5686,Iraqi Candidate 5686,الاتحاد الوطني الكردستاني,ميسان,أنثى,,,,,,
2025_5751_ميسان,المرشح العراقي 5751,Iraqi Candidate 5751,النصر,ميسان,ذكر,,,,,,
2025_5786_ميسان,المرشح العراقي 5786,Iraqi Candidate 5786,تحالف عزم,ميسان,أنثى,,,,,,
2025_5789_ميسان,المرشح العراقي 5789,Iraqi Candidate 5789,الحكمة,ميسان,ذكر,,,,,,
2025_5800_ميسان,المرشح العراقي 5800,Iraqi Candidate 5800,الحكمة,ميسان,أنثى,,,,,,
2025_5860_ميسان,المرشح العراقي 5860,Iraqi Candidate 5860,الفتح,ميسان,ذكر,,,,,,
2025_5864_ميسان,المرشح العراقي 5864,Iraqi Candidate 5864,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_5896_ميسان,المرشح العراقي 5896,Iraqi Candidate 5896,الحزب الديمقراطي الكردستاني,ميسان,ذكر,,,,,,
2025_5902_ميسان,المرشح العراقي 5902,Iraqi Candidate 5902,تقدم,ميسان,ذكر,,,,,,
2025_5915_ميسان,المرشح العراقي 5915,Iraqi Candidate 5915,الحزب الديمقراطي الكردستاني,ميسان,ذكر,,,,,,
2025_5930_ميسان,المرشح العراقي 5930,Iraqi Candidate 5930,تحالف السيادة,ميسان,ذكر,,,,,,
2025_5967_ميسان,المرشح العراقي 5967,Iraqi Candidate 5967,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_5982_ميسان,المرشح العراقي 5982,Iraqi Candidate 5982,تحالف عزم,ميسان,ذكر,,,,,,
2025_5983_ميسان,المرشح العراقي 5983,Iraqi Candidate 5983,حركة امتداد,ميسان,ذكر,,,,,,
2025_6002_ميسان,المرشح العراقي 6002,Iraqi Candidate 6002,الحزب الديمقراطي الكردستاني,ميسان,أنثى,,,,,,
2025_6028_ميسان,المرشح العراقي 6028,Iraqi Candidate 6028,حركة امتداد,ميسان,أنثى,,,,,,
2025_6049_ميسان,المرشح العراقي 6049,Iraqi Candidate 6049,حركة امتداد,ميسان,أنثى,,,,,,
2025_6076_ميسان,المرشح العراقي 6076,Iraqi Candidate 6076,النصر,ميسان,ذكر,,,,,,
2025_6107_ميسان,المرشح العراقي 6107,Iraqi Candidate 6107,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_6111_ميسان,المرشح العراقي 6111,Iraqi Candidate 6111,الحزب الشيوعي العراقي,ميسان,أنثى,,,,,,
2025_6112_ميسان,المرشح العراقي 6112,Iraqi Candidate 6112,حركة امتداد,ميسان,أنثى,,,,,,
2025_6126_ميسان,المرشح العراقي 6126,Iraqi Candidate 6126,الوطنية,ميسان,أنثى,,,,,,
2025_6140_ميسان,المرشح العراقي 6140,Iraqi Candidate 6140,تحالف السيادة,ميسان,ذكر,,,,,,
2025_6162_ميسان,المرشح العراقي 6162,Iraqi Candidate 6162,العزم,ميسان,أنثى,,,,,,
2025_6175_ميسان,المرشح العراقي 6175,Iraqi Candidate 6175,العزم,ميسان,أنثى,,,,,,
2025_6223_ميسان,المرشح العراقي 6223,Iraqi Candidate 6223,تقدم,ميسان,ذكر,,,,,,
2025_6235_ميسان,المرشح العراقي 6235,Iraqi Candidate 6235,سائرون,ميسان,أنثى,,,,,,
2025_6240_ميسان,المرشح العراقي 6240,Iraqi Candidate 6240,تحالف عزم,ميسان,أنثى,,,,,,
2025_6257_ميسان,المرشح العراقي 6257,Iraqi Candidate 6257,الفتح,ميسان,ذكر,,,,,,
2025_6258_ميسان,المرشح العراقي 6258,Iraqi Candidate 6258,الحزب الشيوعي العراقي,ميسان,ذكر,,,,,,
2025_6259_ميسان,المرشح العراقي 6259,Iraqi Candidate 6259,دولة القانون,ميسان,أنثى,,,,,,
2025_6279_ميسان,المرشح العراقي 6279,Iraqi Candidate 6279,سائرون,ميسان,ذكر,,,,,,
2025_6291_ميسان,المرشح العراقي 6291,Iraqi Candidate 6291,تحالف عزم,ميسان,أنثى,,,,,,
2025_6316_ميسان,المرشح العراقي 6316,Iraqi Candidate 6316,تحالف السيادة,ميسان,ذكر,,,,,,
2025_6321_ميسان,المرشح العراقي 6321,Iraqi Candidate 6321,الفتح,ميسان,أنثى,,,,,,
2025_6332_ميسان,المرشح العراقي 6332,Iraqi Candidate 6332,سائرون,ميسان,ذكر,,,,,,
2025_6365_ميسان,المرشح العراقي 6365,Iraqi Candidate 6365,سائرون,ميسان,ذكر,,,,,,
2025_6380_ميسان,المرشح العراقي 6380,Iraqi Candidate 6380,الحكمة,ميسان,ذكر,,,,,,
2025_6385_ميسان,المرشح العراقي 6385,Iraqi Candidate 6385,تحالف السيادة,ميسان,ذكر,,,,,,
2025_6410_ميسان,المرشح العراقي 6410,Iraqi Candidate 6410,سائرون,ميسان,أنثى,,,,,,
2025_6428_ميسان,المرشح العراقي 6428,Iraqi Candidate 6428,تقدم,ميسان,أنثى,,,,,,
2025_6437_ميسان,المرشح العراقي 6437,Iraqi Candidate 6437,الوطنية,ميسان,ذكر,,,,,,
2025_6466_ميسان,المرشح العراقي 6466,Iraqi Candidate 6466,النصر,ميسان,أنثى,,,,,,
2025_6475_ميسان,المرشح العراقي 6475,Iraqi Candidate 6475,تحالف السيادة,ميسان,ذكر,,,,,,
2025_6485_ميسان,المرشح العراقي 6485,Iraqi Candidate 6485,تحالف عزم,ميسان,ذكر,,,,,,
2025_6495_ميسان,المرشح العراقي 6495,Iraqi Candidate 6495,دولة القانون,ميسان,أنثى,,,,,,
2025_654_ميسان,المرشح العراقي 654,Iraqi Candidate 654,تحالف السيادة,ميسان,أنثى,,,,,,
2025_6581_ميسان,المرشح العراقي 6581,Iraqi Candidate 6581,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_6587_ميسان,المرشح العراقي 6587,Iraqi Candidate 6587,تحالف عزم,ميسان,ذكر,,,,,,
2025_6589_ميسان,المرشح العراقي 6589,Iraqi Candidate 6589,حركة امتداد,ميسان,ذكر,,,,,,
2025_6591_ميسان,المرشح العراقي 6591,Iraqi Candidate 6591,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_660_ميسان,المرشح العراقي 660,Iraqi Candidate 660,تحالف عزم,ميسان,أنثى,,,,,,
2025_6621_ميسان,المرشح العراقي 6621,Iraqi Candidate 6621,الوطنية,ميسان,ذكر,,,,,,
2025_6623_ميسان,المرشح العراقي 6623,Iraqi Candidate 6623,تحالف السيادة,ميسان,أنثى,,,,,,
2025_6635_ميسان,المرشح العراقي 6635,Iraqi Candidate 6635,الاتحاد الوطني الكردستاني,ميسان,ذكر,,,,,,
2025_6651_ميسان,المرشح العراقي 6651,Iraqi Candidate 6651,حركة امتداد,ميسان,ذكر,,,,,,
2025_6653_ميسان,المرشح العراقي 6653,Iraqi Candidate 6653,تقدم,ميسان,ذكر,,,,,,
2025_6659_ميسان,المرشح العراقي 6659,Iraqi Candidate 6659,العزم,ميسان,أنثى,,,,,,
2025_6660_ميسان,المرشح العراقي 6660,Iraqi Candidate 6660,الفتح,ميسان,ذكر,,,,,,
